Accident ID (FK),Day of the Week,Accident Date,Accident Time,Accident Street Name,Direction from Intersecting Road,GEO-X,GEO-Y,Police Beat
17009204,Fri,09/15/2017,1857,FLORENCE,,0,0,
17009202,Fri,09/15/2017,1736,DODGE,S,0,0,
17009198,Fri,09/15/2017,1707,CHURCH ST,W,0,0,
17009195,Fri,09/15/2017,1614,DEMPSTER,,0,0,
17009194,Fri,09/15/2017,1508,ASBURY,,0,0,
17009193,Fri,09/15/2017,1400,DEMPSTER ST,,0,0,
17009185,Fri,09/15/2017,1015,CHICAGO AV,,0,0,
17009183,Fri,09/15/2017,920,DEMPSTER ST,,0,0,
17009132,Thu,09/14/2017,919,OAKTON ST,W,0,0,
17009144,Thu,09/14/2017,1326,BENSON AV,,0,0,
17009133,Thu,09/14/2017,940,MAIN ST,,0,0,
17009126,Thu,09/14/2017,710,SHERMAN,,0,0,
17009169,Thu,09/14/2017,2043,CHICAGO,,0,0,
17009164,Thu,09/14/2017,740,BRUMMEL ST,W,0,0,
17009160,Thu,09/14/2017,1615,HOWARD ST,W,0,0,
17009159,Thu,09/14/2017,1632,CENTRAL ST,,0,0,
17009157,Thu,09/14/2017,1630,MAIN ST,,0,0,
17009153,Thu,09/14/2017,1609,MC CORMICK BL,E,0,0,
17009146,Thu,09/14/2017,1130,DEMPSTER ST,,0,0,
17009115,Wed,09/13/2017,1601,SHERMAN AV,,0,0,76
17009113,Wed,09/13/2017,1550,FOSTER,,0,0,
17010127,Wed,09/13/2017,900,RIDGE,,0,0,
17009087,Tue,09/12/2017,1719,GREEN BAY RD,,0,0,
17009078,Tue,09/12/2017,1201,DODGE,,0,0,
17009086,Tue,09/12/2017,1645,DEMPSTER,,0,0,
17009099,Tue,09/12/2017,2224,MICHIGAN AV,,0,0,
17009053,Mon,09/11/2017,1750,MARCY,,0,0,
17009063,Mon,09/11/2017,2051,ORRINGTON,,0,0,
17009052,Mon,09/11/2017,1725,LINCOLN,,0,0,
17009050,Mon,09/11/2017,1634,RIDGE AV,,0,0,
17009041,Mon,09/11/2017,1252,RIDGE AV,,0,0,
17009036,Mon,09/11/2017,816,LINCOLNWOOD,,0,0,
17009035,Mon,09/11/2017,630,SEWARD,,0,0,
17009032,Sun,09/10/2017,1700,FOSTER ST,W,0,0,
17009008,Sun,09/10/2017,947,DEMPSTER ST,,0,0,
17009007,Sun,09/10/2017,636,CHURCH ST,,0,0,
17009005,Sun,09/10/2017,227,PIONEER,,0,0,
17009003,Sun,09/10/2017,137,ORRINGTON,,0,0,
17009030,Sun,09/10/2017,2050,RIDGE AV,N,0,0,
17009018,Sun,09/10/2017,1200,ASBURY AV,,0,0,
17009017,Sun,09/10/2017,1420,CHICAGO,,0,0,
17009011,Sun,09/10/2017,1,CHICAGO AV,,0,0,
17009010,Sun,09/10/2017,1205,MAIN ST,,0,0,
17008990,Sat,09/09/2017,1545,SHERIDAN RD,,0,0,
17008989,Sat,09/09/2017,1509,1516 LINCOLN ST,E,0,0,
17008985,Sat,09/09/2017,1224,SHERMAN AV,,116122487,196223925,76
17008984,Sat,09/09/2017,1228,EMERSON ST,,0,0,
17008954,Fri,09/08/2017,1730,CHURCH,,0,0,
17008951,Fri,09/08/2017,1622,DAVIS,,0,0,
17008997,Fri,09/08/2017,815,FLORENCE AV,,0,0,
17008962,Fri,09/08/2017,2041,KEENEY ST,,0,0,
17008958,Fri,09/08/2017,1857,RIDGEWAY AV,,0,0,
17008953,Fri,09/08/2017,1731,EMERSON ST,,0,0,
17008921,Thu,09/07/2017,1553,CHICAGO AV,,0,0,
17008915,Thu,09/07/2017,1432,CHICAGO,,0,0,
17008916,Thu,09/07/2017,1415,DODGE AV (ETHS),,0,0,74
17008902,Thu,09/07/2017,845,WASHINGTON,,0,0,
17008931,Thu,09/07/2017,800,MAIN,,0,0,
17008925,Thu,09/07/2017,1724,DEMPSTER ST,,0,0,
17009106,Thu,09/07/2017,1000,KNOX CIR,,0,0,
17008907,Thu,09/07/2017,837,DODGE AV,,0,0,
17008905,Thu,09/07/2017,1010,CHURCH ST,E,0,0,
17008922,Thu,09/07/2017,1618,RIDGE AV,,0,0,
17008862,Wed,09/06/2017,949,GREENLEAF,W,0,0,
17008917,Wed,09/06/2017,1800,SOUTH BL,,0,0,
17008891,Wed,09/06/2017,2212,EMERSON ST,,0,0,
17008890,Wed,09/06/2017,2107,CHURCH ST,,0,0,
17008886,Wed,09/06/2017,1902,HINMAN AV,,0,0,73
17008884,Wed,09/06/2017,1816,OAKTON ST,,0,0,
17008883,Wed,09/06/2017,1827,RIDGE AVE,N,0,0,74
17008878,Wed,09/06/2017,1721,EMERSON ST,,0,0,
17008867,Wed,09/06/2017,1257,CHURCH ST,,0,0,
17008865,Wed,09/06/2017,750,RIDGE AV,,0,0,
17008860,Wed,09/06/2017,820,ASBURY AV,,0,0,
17008817,Tue,09/05/2017,748,LAKE ST,,0,0,
17008851,Tue,09/05/2017,2223,RIDGE AV,,0,0,
17008843,Tue,09/05/2017,1830,FLORENCE,,0,0,
17008840,Tue,09/05/2017,1705,LYONS,E,0,0,
17008847,Tue,09/05/2017,2012,DODGE,,0,0,
17008835,Tue,09/05/2017,1447,EASTWOOD,N,0,0,
17008832,Tue,09/05/2017,1350,CRAIN,,0,0,
17008829,Tue,09/05/2017,1249,CENTRAL,,0,0,
17008827,Tue,09/05/2017,1223,MULFORD ST,,0,0,
17008820,Tue,09/05/2017,929,EASTWOOD AV,,0,0,
17008818,Tue,09/05/2017,843,ASBURY AV,,0,0,
17008805,Mon,09/04/2017,1600,CHICAGO AV,,0,0,
17008736,Sat,09/02/2017,1600,CHICAGO AV,,0,0,
17008721,Sat,09/02/2017,1030,CUSTER AV,,0,0,
17008755,Sat,09/02/2017,1630,LIVINGSTON,,0,0,
17008744,Sat,09/02/2017,2037,EASTWOOD,,0,0,
17008743,Sat,09/02/2017,1955,RIDGE AV,,115937700,195987837,73
17008722,Sat,09/02/2017,1055,DEMPSTER,,0,0,
17008677,Fri,09/01/2017,936,GRANT ST,W,0,0,
17008667,Fri,09/01/2017,727,SHERMAN AV,,0,0,
17008708,Fri,09/01/2017,1930,RIDGE,,0,0,
17008707,Fri,09/01/2017,1948,ASBURY AV,,0,0,
17008701,Fri,09/01/2017,1813,MAIN ST,N,0,0,
17008698,Fri,09/01/2017,1720,RIDGE AV,,116025000,195337887,72
17008696,Fri,09/01/2017,1500,CENTRAL/GREEN BAY,,0,0,
17008695,Fri,09/01/2017,1628,MAPLE AV,,116040950,196439600,76
17008691,Fri,09/01/2017,1319,FOSTER ST,,0,0,
17008683,Fri,09/01/2017,1104,HOWARD ST,,0,0,
17008681,Fri,09/01/2017,1041,HINMAN AV,,0,0,
17008679,Fri,09/01/2017,1037,CHURCH ST,,0,0,
17008675,Fri,09/01/2017,900,GROSS POINT RD,,0,0,
17008639,Thu,08/31/2017,1605,DAVIS ST,,0,0,
17008652,Thu,08/31/2017,1948,CHICAGO AVENUE,,0,0,
17008643,Thu,08/31/2017,1439,MAIN ST,,0,0,
17008641,Thu,08/31/2017,1656,GREENWOOD ST,E,0,0,
17008634,Thu,08/31/2017,0,ASHLAND AV,,0,0,
17008603,Wed,08/30/2017,1513,SHERMAN,,0,0,
17008636,Wed,08/30/2017,2000,OAK ST,,0,0,
17008595,Wed,08/30/2017,1048,GREEN BAY RD,,0,0,
17008600,Wed,08/30/2017,1355,ASHLAND,,0,0,
17008611,Wed,08/30/2017,1809,SHERIDAN RD,N,0,0,
17008605,Wed,08/30/2017,1549,PRAIRIE AV,,111164112,195783112,
17008575,Tue,08/29/2017,2017,MAIN,,0,0,
17008554,Tue,08/29/2017,1129,RIDGE AV,S,0,0,
17008551,Tue,08/29/2017,1017,GREEN BAY RD,,0,0,
17008546,Tue,08/29/2017,847,CLARK ST,,0,0,
17008545,Tue,08/29/2017,805,CHICAGO AV,,0,0,
17008544,Tue,08/29/2017,745,OAKTON ST,W,0,0,
17008568,Tue,08/29/2017,1700,RIDGE,,0,0,
17008558,Tue,08/29/2017,1331,RIDGE AV,,0,0,
17008509,Mon,08/28/2017,745,HOWARD ST,,116121725,195036500,78
17008517,Mon,08/28/2017,1327,2709 CENTRAL ST,W,0,0,
17008521,Mon,08/28/2017,1521,1307 MULFORD ST,W,0,0,
17008528,Mon,08/28/2017,1629,MAPLE AV,,0,0,
17008533,Mon,08/28/2017,1920,OAKTON ST,,0,0,
17008494,Sun,08/27/2017,1606,HOWARD,,0,0,
17008486,Sun,08/27/2017,1128,RIDGE,,0,0,
17008482,Sun,08/27/2017,947,OAK,,0,0,
17008477,Sun,08/27/2017,251,BRUMMEL ST,,0,0,
17008497,Sun,08/27/2017,1641,RIDGE/DEMPSTER,,0,0,73
17008489,Sun,08/27/2017,1130,2510 ASHLAND AV,N,0,0,
17008468,Sat,08/26/2017,1754,ASHLAND AV,,0,0,
17008465,Sat,08/26/2017,1514,OAKTON ST,,0,0,
17008461,Sat,08/26/2017,1630,SHERIDAN,,0,0,
17008457,Sat,08/26/2017,1231,ASBURY AV,,0,0,
17008466,Sat,08/26/2017,1537,RIDGE AV,,116078012,196722950,76
17008439,Fri,08/25/2017,2312,SOUTH BL,,116225875,195321500,72
17008423,Fri,08/25/2017,1400,ASHLAND,,0,0,
17008429,Fri,08/25/2017,1400,CHURCH ST,,0,0,
17008524,Fri,08/25/2017,1540,DODGE AV,,115652825,196037000,74
17008418,Fri,08/25/2017,1206,MAPLE AV,,0,0,
17008427,Fri,08/25/2017,1456,EMERSON ST,,115857188,196228100,77
17008442,Fri,08/25/2017,2329,DODGE,,115655150,196085262,74
17008435,Fri,08/25/2017,1920,DOBSON ST,,116101737,195067837,78
17008384,Thu,08/24/2017,1324,DOBSON ST,,0,0,
17009136,Thu,08/24/2017,830,OAK AVENUE,,0,0,
17008377,Thu,08/24/2017,1100,RIDGE AV,,0,0,78
17008432,Thu,08/24/2017,2100,OAKTON ST,,0,0,
17008394,Thu,08/24/2017,1926,EMERSON,,0,0,
17008390,Thu,08/24/2017,1549,DEMPSTER ST,,0,0,
17008387,Thu,08/24/2017,1507,RIDGE AV,,0,0,
17008383,Thu,08/24/2017,1313,PRAIRIE AV,,0,0,75
17008382,Thu,08/24/2017,1329,MC CORMICK BL,,0,0,
17008381,Thu,08/24/2017,1259,HOWARD ST,,115402925,195019725,71
17008374,Thu,08/24/2017,1059,LAKE ST,,0,0,
17008344,Wed,08/23/2017,1543,EMERSON ST,,0,0,
17008343,Wed,08/23/2017,1503,DODGE,,0,0,
17008325,Wed,08/23/2017,409,CUSTER,,0,0,
17008360,Wed,08/23/2017,2036,HOWARD,,0,0,
17008356,Wed,08/23/2017,1816,GREEN BAY RD,,0,0,
17008353,Wed,08/23/2017,1738,JUDSON,,0,0,
17008298,Tue,08/22/2017,1719,ORRINGTON,,0,0,
17008292,Tue,08/22/2017,1550,OAKTON,,0,0,
17008289,Tue,08/22/2017,1504,OAKTON,,0,0,
17008296,Tue,08/22/2017,1738,DODGE,,0,0,
17008269,Mon,08/21/2017,2015,GREY AV,,0,0,
17008259,Mon,08/21/2017,1300,OAKTON ST,,0,0,
17008248,Mon,08/21/2017,906,SHERIDAN RD,,0,0,
17008267,Mon,08/21/2017,1911,RIDGE AV,,0,0,
17008226,Sun,08/20/2017,1915,SHERIDAN PL,,0,0,
17008217,Sun,08/20/2017,1305,DODGE,,0,0,
17010394,Sun,08/20/2017,2245,DARROW,,0,0,
17008222,Sun,08/20/2017,1547,CASE,,0,0,78
17008183,Sat,08/19/2017,1254,RIDGE AV,,0,0,
17008181,Sat,08/19/2017,1127,HOWARD ST,,0,0,
17008203,Sat,08/19/2017,2100,FOSTER ST,,0,0,
17008198,Sat,08/19/2017,1800,320 DODGE AV,W,0,0,
17008197,Sat,08/19/2017,1945,CHURCH ST,,0,0,
17008193,Sat,08/19/2017,1700,SHERMAN AV,,116134437,195180700,78
17008188,Sat,08/19/2017,1625,HOWARD ST,,0,0,
17008187,Sat,08/19/2017,1606,EMERSON ST,,0,0,76
17008184,Sat,08/19/2017,1419,LINCOLN ST,,0,0,76
17008179,Sat,08/19/2017,1129,LEE,,0,0,
17008138,Fri,08/18/2017,857,SHERMAN AV,,0,0,
17009641,Fri,08/18/2017,800,MICHIGAN AV,,0,0,
17008161,Fri,08/18/2017,2056,DEMPSTER ST,,0,0,74
17008160,Fri,08/18/2017,2045,OAKTON,,0,0,
17008159,Fri,08/18/2017,1834,DAVIS,,0,0,
17008157,Fri,08/18/2017,1732,1235 DODGE AV,,0,0,
17008151,Fri,08/18/2017,1550,GREENBAY ROAD,,0,0,
17008149,Fri,08/18/2017,1515,LAKE ST,,0,0,
17008141,Fri,08/18/2017,1135,HINMAN AV,,0,0,
17008140,Fri,08/18/2017,1051,HARTREY AV,S,0,0,
17008128,Fri,08/18/2017,203,CASE ST,,116100175,195134200,78
17008120,Thu,08/17/2017,2052,CENTRAL ST,,0,0,
17008118,Thu,08/17/2017,1600,LEE,,0,0,
17008113,Thu,08/17/2017,1731,LEE ST,,0,0,
17008112,Thu,08/17/2017,1545,CHURCH,,0,0,
17008097,Thu,08/17/2017,1121,RIDGE,N,0,0,
17008091,Thu,08/17/2017,920,CHICAGO AV,,0,0,
17008087,Thu,08/17/2017,814,MAPLE AV,,0,0,
17008076,Wed,08/16/2017,1832,OAKTON,,0,0,
17008072,Wed,08/16/2017,1600,CHICAGO,,0,0,
17008071,Wed,08/16/2017,1554,HULL,,0,0,
17008070,Wed,08/16/2017,1544,RIDGE AV,,0,0,78
17008069,Wed,08/16/2017,1529,DAVIS,,0,0,
17008062,Wed,08/16/2017,1322,DODGE AV,N,0,0,
17008059,Wed,08/16/2017,1209,CHICAGO AV,,0,0,
17008052,Wed,08/16/2017,830,MCDANIEL,,0,0,
17008050,Wed,08/16/2017,727,EMERSON ST,,0,0,
17008079,Wed,08/16/2017,2007,GREENLEAF,,0,0,
17008077,Wed,08/16/2017,1921,MAIN ST,,0,0,
17008021,Tue,08/15/2017,1345,ASBURY AV,,0,0,
17008020,Tue,08/15/2017,1155,CHURCH ST,,0,0,
17008672,Tue,08/15/2017,1000,MCDANIEL,,0,0,
17008042,Tue,08/15/2017,2038,LIBRARY,,0,0,
17008038,Tue,08/15/2017,1844,SIMPSON ST,,0,0,
17008023,Tue,08/15/2017,1415,GREEN BAY RD,,0,0,
17007986,Mon,08/14/2017,1231,DAVIS,,0,0,
17007991,Mon,08/14/2017,1329,ISABELLA ST,,115547725,196835262,
17007988,Mon,08/14/2017,1257,RIDGE AV,,0,0,
17007997,Mon,08/14/2017,1411,HOWARD ST,,0,0,
17007977,Mon,08/14/2017,840,PAYNE ST,,0,0,
17007957,Sun,08/13/2017,1754,ASBURY AV,,0,0,
17007949,Sat,08/12/2017,2200,SEWARD ST,,0,0,
17007922,Sat,08/12/2017,1226,DODGE AV,,0,0,
17007919,Sat,08/12/2017,1005,MAIN ST,,0,0,
17007904,Fri,08/11/2017,1651,CENTRAL,,0,0,
17007884,Fri,08/11/2017,1226,OAKTON ST,,0,0,
17007901,Fri,08/11/2017,1528,CENTRAL ST,,0,0,
17007850,Thu,08/10/2017,942,DODGE AV,,115650475,195538675,71
17008019,Thu,08/10/2017,1500,ASBURY AV,,0,0,
17007849,Thu,08/10/2017,923,ASBURY,,0,0,
17007851,Thu,08/10/2017,945,RIDGE AVE,N,0,0,
17007857,Thu,08/10/2017,1431,CHURCH ST,,0,0,
17007856,Thu,08/10/2017,1353,EMERSON ST,,0,0,
17007821,Wed,08/09/2017,1039,RIDGE AV,,0,0,
17007835,Wed,08/09/2017,1732,RIDGE AV,,0,0,
17007834,Wed,08/09/2017,1650,EMERSON,,0,0,
17007823,Wed,08/09/2017,1224,CHICAGO,,116157600,195880637,73
17007816,Wed,08/09/2017,746,ELGIN RD,,0,0,
17007814,Wed,08/09/2017,659,CENTRAL ST,E,0,0,
17007795,Tue,08/08/2017,1655,MAIN ST,,0,0,
17007793,Tue,08/08/2017,1632,DEMPSTER ST,,0,0,
17007779,Tue,08/08/2017,1201,SOUTH BL,,0,0,
17007796,Tue,08/08/2017,1711,HOWARD,,0,0,
17007777,Tue,08/08/2017,1106,DEMPSTER ST,,116099075,195828600,73
17007804,Tue,08/08/2017,2112,HINMAN,,0,0,
17007747,Mon,08/07/2017,1314,HOWARD ST,,115453750,195021575,71
17007741,Mon,08/07/2017,750,CHICAGO AV,N,0,0,
17007743,Mon,08/07/2017,1025,DODGE AV,,0,0,
17007764,Mon,08/07/2017,2052,CUSTER,,0,0,
17007762,Mon,08/07/2017,2021,MAIN,,0,0,
17007759,Mon,08/07/2017,1633,OAK,,0,0,
17007755,Mon,08/07/2017,1557,SHERMAN AV,,0,0,
17007751,Mon,08/07/2017,1406,EWING,,0,0,
17007730,Sun,08/06/2017,1938,RIDGE,,0,0,
17007729,Sun,08/06/2017,1922,HOWARD,,0,0,
17007689,Sat,08/05/2017,1003,EMERSON ST,,115555050,196216537,77
17007680,Sat,08/05/2017,418,DODGE AVE,,0,0,
17007698,Sat,08/05/2017,1354,CHURCH ST,,0,0,74
17007696,Sat,08/05/2017,1527,RIDGE,,0,0,72
17007695,Sat,08/05/2017,1310,GREEN BAY RD,,115896625,196280200,76
17007690,Sat,08/05/2017,1113,HOWARD ST,,0,0,71
17007683,Sat,08/05/2017,746,OAKTON ST,E,0,0,
17007652,Fri,08/04/2017,1224,DAVIS,W,0,0,
17007656,Fri,08/04/2017,1401,ASBURY,,0,0,
17007660,Fri,08/04/2017,1546,OAKTON,,0,0,
17007674,Fri,08/04/2017,2217,CHURCH,W,0,0,
17007669,Fri,08/04/2017,1947,DAVIS,,0,0,
17007663,Fri,08/04/2017,1627,RIDGE,,0,0,
17007640,Fri,08/04/2017,658,SHERMAN AV,,0,0,
17007641,Fri,08/04/2017,732,RIDGE,,0,0,
17007642,Fri,08/04/2017,752,RIDGE AV,N,0,0,
17007655,Fri,08/04/2017,1248,NOYES ST,,0,0,
17007615,Thu,08/03/2017,1145,OAK ST,,0,0,
17007826,Thu,08/03/2017,1630,HOWARD ST,E,0,0,
17007611,Thu,08/03/2017,1053,CHICAGO AV,,0,0,
17007632,Thu,08/03/2017,1930,CHURCH ST,E,116120100,196093037,76
17007626,Thu,08/03/2017,1616,CHICAGO AV,,0,0,
17007624,Thu,08/03/2017,1559,MAIN ST,,0,0,
17007622,Thu,08/03/2017,1538,ORRINGTON AV,,0,0,
17007616,Thu,08/03/2017,1224,CHURCH,E,116039612,196093387,76
17007603,Thu,08/03/2017,831,MCDANIEL AV,,0,0,
17007564,Wed,08/02/2017,823,RIDGE RD,,0,0,
17007593,Wed,08/02/2017,2123,DARROW,,0,0,
17007584,Wed,08/02/2017,1630,3006 CENTRAL AVE,,0,0,
17007583,Wed,08/02/2017,1807,OAKTON ST,,0,0,71
17007581,Wed,08/02/2017,1747,OAKTON,,0,0,
17007579,Wed,08/02/2017,1557,DEMPSTER,,0,0,
17007571,Wed,08/02/2017,1329,OAKTON ST,,0,0,
17007570,Wed,08/02/2017,1232,GREENLEAF ST,,0,0,
17007596,Wed,08/02/2017,2154,OAKTON ST,,115520075,195288325,71
17007537,Tue,08/01/2017,1108,BRUMMEL ST,,0,0,
17007542,Tue,08/01/2017,1302,OAKTON ST,E,0,0,
17007544,Tue,08/01/2017,1025,DEMPSTER ST,,0,0,
17007546,Tue,08/01/2017,1401,CHURCH ST,,116039612,196093387,76
17007547,Tue,08/01/2017,1526,RIDGE AV,,0,0,
17007558,Tue,08/01/2017,2048,PAYNE ST,,0,0,
17007560,Tue,08/01/2017,2151,CHURCH ST,,0,0,
17007489,Mon,07/31/2017,712,CENTRAL ST,,0,0,
17007510,Mon,07/31/2017,1834,SIMPSON,,0,0,
17007509,Mon,07/31/2017,1812,DEMPSTER ST,,0,0,74
17007502,Mon,07/31/2017,1509,EMERSON ST,,0,0,
17007492,Mon,07/31/2017,1029,FOSTER ST,E,0,0,
17007470,Sun,07/30/2017,1344,PITNER AV,,115483462,195956250,74
17007480,Sun,07/30/2017,1817,ASBURY,,0,0,
17007454,Sun,07/30/2017,13,WASHINGTON ST,,0,0,
17007462,Sun,07/30/2017,1010,DEMPSTER ST,,0,0,
17007466,Sun,07/30/2017,1123,ISABELLA,W,116190137,196830187,76
17007446,Sat,07/29/2017,1915,SIMPSON ST,,0,0,
17007431,Sat,07/29/2017,907,RIDGE,,0,0,
17007440,Sat,07/29/2017,1531,CLARK ST,,116040062,196148712,76
17007434,Sat,07/29/2017,1107,RIDGE AV,,115943150,195882125,73
17007450,Sat,07/29/2017,2044,DAVIS,,0,0,
17007433,Sat,07/29/2017,1101,CHICAGO AV,,0,0,
17007432,Sat,07/29/2017,1050,RIDGE AV,,115940412,195934950,73
17007428,Sat,07/29/2017,527,DAVIS ST,,116155662,196018025,73
17007415,Fri,07/28/2017,1733,CENTRAL ST,,114992650,196671650,75
17007414,Fri,07/28/2017,1753,EMERSON ST,,115462800,196214025,77
17007413,Fri,07/28/2017,1744,CENTRAL ST,,115403838,196669175,75
17007406,Fri,07/28/2017,1520,LINCOLN ST,,116122775,196575237,76
17007403,Fri,07/28/2017,1219,DEMPSTER,,0,0,
17007400,Fri,07/28/2017,1141,HINMAN,S,116228150,195627187,72
17007397,Fri,07/28/2017,1100,KEDZIE,E,0,0,
17007396,Fri,07/28/2017,1038,CHICAGO AV,,0,0,
17007379,Thu,07/27/2017,1835,CUSTER,,0,0,
17007387,Thu,07/27/2017,2155,DODGE AV,,0,0,
17007358,Thu,07/27/2017,849,HAVEN ST,,116198050,196414675,76
17007357,Thu,07/27/2017,836,LAKE ST,,0,0,
17007367,Thu,07/27/2017,1310,DEMPSTER ST,,0,0,
17007324,Wed,07/26/2017,1702,CENTRAL,,0,0,
17007411,Wed,07/26/2017,2115,CHICAGO AV,,0,0,
17007313,Wed,07/26/2017,930,LINCOLN ST,,0,0,
17007316,Wed,07/26/2017,1048,CENTRAL ST,,0,0,
17007352,Wed,07/26/2017,2230,EMERSON ST,E,0,0,
17007340,Wed,07/26/2017,1922,SHERMAN,,0,0,
17007337,Wed,07/26/2017,1818,BENNETT,S,0,0,
17007325,Wed,07/26/2017,1512,RIDGE AV,,0,0,
17007273,Tue,07/25/2017,1325,LAKE ST,,0,0,
17007293,Tue,07/25/2017,2016,HOVLAND,,0,0,
17007292,Tue,07/25/2017,1955,PITNER,,0,0,
17007284,Tue,07/25/2017,1827,OAKTON,W,0,0,
17007279,Tue,07/25/2017,1030,GREY,,0,0,
17007220,Mon,07/24/2017,1245,CRAWFORD AV,,114875275,196691362,75
17007217,Mon,07/24/2017,1208,MAIN ST,,0,0,
17007242,Mon,07/24/2017,1827,DEMPSTER ST,,0,0,
17007239,Mon,07/24/2017,1749,MAPLE AV,W,0,0,
17007233,Mon,07/24/2017,1612,DEMPSTER,,0,0,
17007230,Mon,07/24/2017,1544,DAVIS,,0,0,
17007226,Mon,07/24/2017,1422,LINCOLN,,0,0,
17007222,Mon,07/24/2017,1239,HOWARD ST,,116101762,195034537,
17007181,Sun,07/23/2017,830,ASBURY AV,,0,0,
17007199,Sun,07/23/2017,1953,MAIN,,0,0,
17007194,Sun,07/23/2017,1735,ORRINGTON AV,,0,0,
17007188,Sun,07/23/2017,1343,FOWLER AV,N,115443700,196013175,74
17007136,Sat,07/22/2017,300,DODGE,,0,0,
17007135,Sat,07/22/2017,20,DEMPSTER,,0,0,
17007156,Sat,07/22/2017,1600,LINCOLN,W,0,0,
17007168,Sat,07/22/2017,2349,RIDGE,,0,0,
17007132,Fri,07/21/2017,2126,HARTREY,,0,0,
17007129,Fri,07/21/2017,2010,CHICAGO,,0,0,
17007117,Fri,07/21/2017,1305,HOWARD ST,,115451100,195019487,
17007114,Fri,07/21/2017,1217,CENTRAL ST,,0,0,
17007111,Fri,07/21/2017,1207,HOWARD ST,E,115731225,195029150,
17007109,Fri,07/21/2017,1107,MAIN ST,,0,0,
17007103,Fri,07/21/2017,917,DODGE AV,,0,0,
17007148,Fri,07/21/2017,1730,HOWARD,,0,0,
17007067,Thu,07/20/2017,629,RIDGE,N,0,0,
17007107,Thu,07/20/2017,1600,EMERSON ST,,115376262,196235250,75
17007119,Thu,07/20/2017,1120,CLINTON,,0,0,
17007092,Thu,07/20/2017,2020,DODGE AV,,115653387,195880137,74
17007078,Thu,07/20/2017,1344,DODGE,,0,0,
17007068,Thu,07/20/2017,704,RIDGE,,0,0,
17007033,Wed,07/19/2017,1121,RIDGE AV,,115954537,195762437,73
17007056,Wed,07/19/2017,1800,HOWARD ST,,0,0,
17007054,Wed,07/19/2017,1718,DODGE,,0,0,
17007051,Wed,07/19/2017,1648,MAPLE AV,,0,0,
17007049,Wed,07/19/2017,1552,CHURCH ST,,115725275,196089162,77
17007034,Wed,07/19/2017,1159,SOUTH BL,,0,0,
17007035,Wed,07/19/2017,1144,MAIN ST,,0,0,
17007147,Wed,07/19/2017,1515,EMERSON ST,,0,0,
17007041,Wed,07/19/2017,1345,CHURCH ST,,0,0,
17007064,Wed,07/19/2017,2307,DODGE,,0,0,
17007020,Wed,07/19/2017,559,GROSS POINT RD,,0,0,
17007026,Wed,07/19/2017,925,NOYES ST,,0,0,
17006995,Tue,07/18/2017,1422,RIDGE AV,,0,0,
17007013,Tue,07/18/2017,2205,ASBURY AV,,115896400,196228275,77
17007012,Tue,07/18/2017,2114,EMERSON ST,,0,0,
17007009,Tue,07/18/2017,1919,MADISON,,0,0,
17007006,Tue,07/18/2017,1807,CRAWFORD AV,,0,0,
17007004,Tue,07/18/2017,1755,OAKTON,,0,0,
17007001,Tue,07/18/2017,1543,GREENLEAF ST,,0,0,
17006998,Tue,07/18/2017,1524,DEMPSTER ST,,115525450,195818525,74
17006961,Mon,07/17/2017,758,RIDGE,S,0,0,
17007500,Mon,07/17/2017,1215,COLFAX,,0,0,
17006962,Mon,07/17/2017,827,CHURCH ST,,0,0,
17006975,Mon,07/17/2017,1651,OLD GLENVIEW RD,,114774712,196836275,75
17006972,Mon,07/17/2017,1531,SHERIDAN RD,,0,0,
17006968,Mon,07/17/2017,1220,CENTRAL ST,,0,0,
17007027,Mon,07/17/2017,1430,DEMPSTER,,0,0,
17006965,Mon,07/17/2017,932,SHERIDAN RD,,0,0,
17007278,Mon,07/17/2017,845,RIDGE AV,N,0,0,
17006987,Mon,07/17/2017,2357,HOWARD ST,,115403025,195017725,
17006948,Sun,07/16/2017,1505,MAIN ST,,0,0,
17006932,Sun,07/16/2017,558,LAKE ST,,115652962,195934812,74
17006944,Sun,07/16/2017,1408,MAIN ST,,0,0,
17006939,Sun,07/16/2017,912,RIDGE AV,,0,0,
17006940,Sun,07/16/2017,1100,OAKTON ST,,0,0,
17006930,Sun,07/16/2017,343,SOUTH,,0,0,
17006925,Sat,07/15/2017,2255,SIMPSON,,0,0,
17006963,Sat,07/15/2017,1047,MADISON ST,,0,0,
17006943,Sat,07/15/2017,1900,FOSTER ST,,0,0,
17006927,Sat,07/15/2017,2341,FOSTER,,0,0,77
17006921,Sat,07/15/2017,1830,CHURCH,,0,0,
17006920,Sat,07/15/2017,1806,RIDGE AV,S,116012225,195448787,72
17006913,Sat,07/15/2017,1341,CHURCH ST,,116217837,196061462,76
17006910,Sat,07/15/2017,1253,MAIN ST,,116148375,195564912,72
17006909,Sat,07/15/2017,1243,BENNETT,N,0,0,
17006903,Sat,07/15/2017,1006,KEENEY ST,,116419200,195397088,72
17006902,Sat,07/15/2017,956,DEMPSTER ST,,0,0,
17006868,Fri,07/14/2017,1128,DEMPSTER ST,,115609062,195821150,74
17006875,Fri,07/14/2017,1455,DEMPSTER ST,W,0,0,
17006865,Fri,07/14/2017,1100,RIDGE,N,0,0,
17006829,Thu,07/13/2017,1252,ELMWOOD AV,,116073975,195940250,73
